path	translation	split
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19523003.mp3	Tom died of rabies after being bitten by a bat.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19523004.mp3	I am feeling tired.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19523005.mp3	She died as a happy woman.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19523006.mp3	Mr. Kobayashi has a blue umbrella.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961888.mp3	Don't smoke, be tolerant of the others.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961893.mp3	Tom is pouring cold water on his head.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961896.mp3	My house is heading to the south.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961908.mp3	My hobby is collecting coins.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961912.mp3	Guide me on the right path.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961920.mp3	Are you serious?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961945.mp3	I do not believe you.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961946.mp3	I want to go with you.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19961953.mp3	Indonesia is the largest country in the world located only on the islands.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051299.mp3	John represented his class at the swimming competition.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051301.mp3	What was your interview like?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051302.mp3	He died yesterday afternoon.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051304.mp3	Does it hurt a lot?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051308.mp3	Like father, like son.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051309.mp3	He tries to stop smoking.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051310.mp3	Tom fell into the pool.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051311.mp3	My sister will get married in the upcoming spring.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19051312.mp3	Do you often cry?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376930.mp3	Tom promised me he would do it.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376931.mp3	This jacket is practical because there are many pockets.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376932.mp3	He listens to music in his room.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376933.mp3	he is still looking for work in Malang	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376934.mp3	I am worried about your health.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376935.mp3	He looks tired tonight.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376936.mp3	You took the wrong key.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376937.mp3	The sound is very disturbing.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376938.mp3	I will help you when you are in trouble.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19376939.mp3	Let’s rest for a minute near here.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699833.mp3	Because the problems are difficult, I cannot answer.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699834.mp3	Read the music, listen to its fiction.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699835.mp3	I want to be an actress.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699836.mp3	He is still here.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699837.mp3	Traveling by plane is the fastest.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699851.mp3	Because it was late, I went home.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699854.mp3	I accept your offer.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699855.mp3	My sister is four years old.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699856.mp3	Burj Khalifa is currently the tallest skyscraper in the world.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19699857.mp3	I want to buy a cheap dictionary.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721826.mp3	How many people do participate to travel?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721827.mp3	I hope you won’t smoke too much.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721828.mp3	It seems, the laundry won’t be done tonight.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721829.mp3	I am drinking water.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721830.mp3	When summer comes, the weather gets hot.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721836.mp3	Indonesia is the largest country in Southeast Asia.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721837.mp3	It is not allowed to open the door there.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721838.mp3	Mr. Tanaka is not a student.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721839.mp3	Because there is no train to go home, I stay overnight at a friend’s house.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19721840.mp3	The food tastes very good.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685317.mp3	There is a garden in front of the house.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685318.mp3	This is my e-mail address.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685319.mp3	We are classmates.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685320.mp3	I returned to my home country during summer break.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685321.mp3	This magazine is interesting.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685340.mp3	I am from Brazil	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685341.mp3	I am the squad leader.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685342.mp3	Do it, but now!	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685343.mp3	The bottle can be recycled.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19685344.mp3	Tom closed the glass window.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878659.mp3	Children love watching television.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878660.mp3	I am not good at drawing.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878661.mp3	Are you going to open the door?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878664.mp3	She is going to wait for you.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878667.mp3	I have no time to go around because I am busy at work.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878669.mp3	What made your mind change?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878672.mp3	This lesson is very interesting.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878675.mp3	Being burnt with love.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878677.mp3	I always take three pencils to school.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878678.mp3	It was placed six boxes in the room.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878679.mp3	I can’t think that your story is true.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878680.mp3	Yesterday, I drank two glasses of wine.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878681.mp3	The world will smile happily without me.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19878682.mp3	I am the only person who did not know that Tom had been imprisoned.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648449.mp3	He takes piano lesson once a week.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648450.mp3	The dictionary is on the bookshelf there.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648451.mp3	I also work on Sundays.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648452.mp3	How much is your score?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648453.mp3	Yes, please.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648514.mp3	Your name is on the list above.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648515.mp3	He knows how to teach languages.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648516.mp3	How is our situation?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648517.mp3	There was a problem at school.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648518.mp3	It is not easy being old.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648524.mp3	never give up is one of the keys to success	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648525.mp3	This dictionary is not very good.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648526.mp3	This is no a joke.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648527.mp3	His hobby is bodybuilding.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19648528.mp3	The canteen is in the building.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652961.mp3	Cooking a fast food.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652963.mp3	Why don’t you want me to bring it?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652964.mp3	Let’s cross here.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652966.mp3	Raise your hand.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652968.mp3	My grandfather died because of boredom.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652986.mp3	There is a cat at Mr. Hayashi’s house.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652987.mp3	Do you want to dine-in, or take away? Dine-in	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652991.mp3	We don’t have many problems.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652993.mp3	Tom didn’t try to protect himself.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19652995.mp3	I will go swimming into the sea the day after tomorrow.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19653071.mp3	Thai is the official language of Thailand.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19653076.mp3	I feel sad for no reason.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19653081.mp3	The coffee shop is next to the bookshop.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19653085.mp3	The ship is transporting raw materials from Indonesia.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19653087.mp3	That person has long and thin legs.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748936.mp3	Where is the train station?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748937.mp3	Wake me up at eight o’clock.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748938.mp3	Don’t be too sensitive to criticism.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748939.mp3	Tom sent a short message that was very interesting to me.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748940.mp3	When pigs can fly!	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748946.mp3	This bag is purchased with a card.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748947.mp3	May I see your passport?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748948.mp3	I will work a little more, then go home.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748950.mp3	We will have class tomorrow morning	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748951.mp3	No need to cry like a child.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748976.mp3	To fully understand Japanese culture, you must learn Japanese.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748977.mp3	Mr. Kobayashi is very clever.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748978.mp3	Watch out, there are holes in the road.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748979.mp3	Some of my friends can speak English well.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748980.mp3	I save money in the bank every month.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748996.mp3	Sorry sir, I was on the way.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748998.mp3	Mary always helps her boyfriend do the assignment.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19748999.mp3	If you are looking for information about the Esperanto movement in Indonesia, please visit the webpage.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19749000.mp3	I like to write hundreds of sentences on Tatoeba, but there are some things I have to do.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678870.mp3	I don’t want sugar.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678873.mp3	I heard Mr. Yamada is going to Tokyo next month.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678875.mp3	Tom shouldn’t say those words.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678877.mp3	Of course sleeping at our place will be cheaper for you.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678878.mp3	I give this letter to you.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678909.mp3	I want this one.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678910.mp3	He goes to the mosque at the beginning of time every Friday.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678911.mp3	I arrived late today.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678913.mp3	I lost my passport!	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678915.mp3	I have a Thai friend.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678940.mp3	You are absolutely needed in this meeting.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678942.mp3	The disaster did not come without a cause.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678945.mp3	Mr. Kimura is very smart.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678946.mp3	The chocolate one is mine too.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19678949.mp3	There are dogs and cats at Mr. Hayashi’s house.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19679079.mp3	I guess we want to go somewhere.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19679080.mp3	Don’t drink water from that dirty glass!	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19679081.mp3	What can I do for you?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19679082.mp3	If only I knew the address.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19679084.mp3	I prefer fish over meat.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785558.mp3	Socks store is on the first floor.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785559.mp3	My mother likes to cook.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785560.mp3	It is allowed to eat the rice boxes in this room.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785561.mp3	Our dog is really funny.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785562.mp3	I don’t eat breakfast today.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785588.mp3	You are on my way.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785589.mp3	It seems he left Tokyo yesterday.	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785590.mp3	Where do you want to go first?	test
/home/n8rob/anlp11711_proj/indonesian_data/package/common_voice_id_19785591.mp3	There are no schools to study Esperanto in my city.	test
